bias,freq,Zmag,phase,Zreal,Zimag,Idc
0.2,215.44346900318823,133.14129890538712,-142.7276982818678,-105.94936394254994,-80.63087345665267,-0.3663
0.2,464.15888336127773,165.66118624968445,-133.50966549507768,-114.053905379923,-120.14714019584574,-0.46398
0.2,1000.0,318.6945044488198,-133.53761047120332,-219.52652109281308,-231.02877245651786,-0.3663
0.2,2154.4346900318824,911.3258718087645,-140.84198013329626,-706.6487912574271,-575.4670541763637,-0.26862
0.2,4641.588833612777,4362.941608036187,-134.07807852236118,-3035.027926920761,-3134.304541352748,-0.3663
0.2,10000.0,1039.064441214954,-148.1309678890107,-882.4329372928195,-548.6046155275325,-0.46398
0.4000000000000001,10.0,19.979313854021854,162.4543131107653,-19.049813614048603,6.02308752613791,-0.46398
0.4000000000000001,21.544346900318832,31.527726480316467,-95.97575524204265,-3.2822766036258835,-31.356406001245396,-0.3663
0.4000000000000001,46.41588833612777,262.58773915869426,121.43859911613369,-136.96170384940567,224.03975637181486,-0.46398
0.4000000000000001,100.0,111.06994872973519,-175.63365959124167,-110.74758490319736,-8.456119023233612,-0.3663
0.4000000000000001,215.44346900318823,131.18748181488485,-136.88131621530124,-95.7589152564576,-89.66819689185968,0.317466
0.4000000000000001,464.15888336127773,166.53137234218747,-134.949731738189,-117.65210499237254,-117.8587296937992,-0.3663
0.4000000000000001,1000.0,331.5530193854244,-132.38698559757648,-223.51137349526692,-244.88787348876812,-0.46398
0.4000000000000001,2154.4346900318824,715.0968108554547,-136.83508325191917,-521.5827834145232,-489.19816939682073,0.219786
0.4000000000000001,4641.588833612777,2379.5075873535666,-126.0572460515903,-1400.5621604224293,-1923.6636902187577,-0.3663
0.4000000000000001,10000.0,937.9964947328218,-144.2994050840977,-761.7258182468211,-547.3675199966394,-0.46398
0.6000000000000001,10.0,19.073163258006044,-123.39288611793003,-10.497431911301273,-15.92449308248603,-0.3663
0.6000000000000001,21.544346900318832,52.77311794238173,5.949103745112102,52.488900735461726,5.469668814780089,-0.3663
0.6000000000000001,46.41588833612777,51.578755401961544,-164.2669206151167,-49.64637571334745,-13.985899590105797,-0.3663
0.6000000000000001,100.0,74.89063149419258,-148.08713092308665,-63.57113533319297,-39.58936016214221,-0.3663
0.6000000000000001,215.44346900318823,128.09037266180604,-133.04318761293302,-87.42801159837532,-93.61349452186208,-0.26862
0.6000000000000001,464.15888336127773,166.68019740221868,-136.026443753026,-119.95312583000721,-115.730444610107,-0.3663
0.6000000000000001,1000.0,335.82173938815924,-138.08311518781255,-249.8898950817275,-224.34634158312448,-0.46398
0.6000000000000001,2154.4346900318824,641.2338148405192,-135.50326079622755,-457.38588445285234,-449.42069155548165,-0.3663
0.6000000000000001,4641.588833612777,1557.7715624903267,-126.79009856162929,-932.9263540403796,-1247.5177990074842,-0.17094
0.6000000000000001,10000.0,3374.6383181253277,5.337896300731112,3360.003811233682,313.9397500395107,-0.3663
0.8,10.0,18.68160139318707,-148.8592642142838,-15.989575657927785,-9.661040362887023,-0.46398
0.8,21.544346900318832,34.09120587343242,-80.08357412845649,5.870898034717316,-33.58188312424879,-0.46398
0.8,46.41588833612777,148.34350464347642,18.080496912804414,141.01851431771237,46.03883132242022,0.317466
0.8,100.0,81.19607443967902,-118.81018632321816,-39.12915643316589,-71.14570697689868,-0.3663
0.8,215.44346900318823,136.63684346322512,-137.54974883345088,-100.81936153402363,-92.22300868799347,-0.3663
0.8,464.15888336127773,167.26252436266998,-134.67686896266366,-117.60356657276061,-118.93760206738251,-0.46398
0.8,1000.0,308.3264454310127,-134.5160315666689,-216.17038629791153,-219.85349903955347,-0.3663
0.8,2154.4346900318824,726.3506414544219,-137.85145629073708,-538.5218549128716,-487.42124094303705,-0.3663
0.8,4641.588833612777,1043.0973192453241,-131.34510297094354,-689.0626361997905,-783.0994194929383,-0.46398
0.8,10000.0,1874.4962561028428,-138.2269096322867,-1397.9786175136778,-1248.75618081278,-0.3663
